Zeit;Kanal A
(ms);(V)

-2,93668676;1,07806300
-2,93658276;1,07806300
-2,93647876;1,07806300
-2,93637476;1,07806300
-2,93627076;1,07806300
-2,93616676;1,07806300
-2,93606276;1,07806300
-2,93595876;1,07806300
-2,93585476;1,07806300
-2,93575076;1,07806300
-2,93564676;1,07806300
-2,93554276;1,07806300
-2,93543876;1,07806300
-2,93533476;1,07806300
-2,93523076;1,07806300
-2,93512676;1,07806300
-2,93502276;1,07806300
-2,93491876;1,07806300
-2,93481476;1,07806300
-2,93471076;1,07806300
-2,93460676;1,07806300
-2,93450276;1,07806300
-2,93439876;1,07806300
-2,93429476;1,12496900
-2,93419076;1,07806300
-2,93408676;1,07806300
-2,93398276;1,12496900
-2,93387876;1,07806300
-2,93377476;1,07806300
-2,93367076;1,07806300
-2,93356676;1,07806300
-2,93346276;1,12496900
-2,93335876;1,07806300
-2,93325476;1,07806300
-2,93315076;1,12496900
-2,93304676;1,07806300
-2,93294276;1,07806300
-2,93283876;1,07806300
-2,93273476;1,07806300
-2,93263076;1,07806300
-2,93252676;1,07806300
-2,93242276;1,07806300
-2,93231876;1,07806300
-2,93221476;1,07806300
-2,93211076;1,07806300
-2,93200676;1,07806300
-2,93190276;1,07806300
-2,93179876;1,07806300
-2,93169476;1,07806300
-2,93159076;1,07806300
-2,93148676;1,07806300
-2,93138276;1,12496900
-2,93127876;1,07806300
-2,93117476;1,07806300
-2,93107076;1,07806300
-2,93096676;1,12496900
-2,93086276;1,07806300
-2,93075876;1,07806300
-2,93065476;1,07806300
-2,93055076;1,07806300
-2,93044676;1,07806300
-2,93034276;1,07806300
-2,93023876;1,07806300
-2,93013476;1,07806300
-2,93003076;1,07806300
-2,92992676;1,07806300
-2,92982276;1,07806300
-2,92971876;1,07806300
-2,92961476;1,07806300
-2,92951076;1,07806300
-2,92940676;1,07806300
-2,92930276;1,07806300
-2,92919876;1,12496900
-2,92909476;1,07806300
-2,92899076;1,07806300
-2,92888676;1,07806300
-2,92878276;1,12496900
-2,92867876;1,07806300
-2,92857476;1,07806300
-2,92847076;1,07806300
-2,92836676;1,07806300
-2,92826276;1,07806300
-2,92815876;1,07806300
-2,92805476;1,07806300
-2,92795076;1,07806300
-2,92784676;1,07806300
-2,92774276;1,07806300
-2,92763876;1,07806300
-2,92753476;1,07806300
-2,92743076;1,03115800
-2,92732676;1,07806300
-2,92722276;1,07806300
-2,92711876;1,07806300
-2,92701476;1,07806300
-2,92691076;1,07806300
-2,92680676;1,07806300
-2,92670276;1,07806300
-2,92659876;1,07806300
-2,92649476;1,07806300
-2,92639076;1,07806300
-2,92628676;1,07806300
-2,92618276;1,07806300
-2,92607876;1,07806300
-2,92597476;1,03115800
-2,92587076;1,07806300
-2,92576676;1,07806300
-2,92566276;1,07806300
-2,92555876;1,07806300
-2,92545476;1,07806300
-2,92535076;1,07806300
-2,92524676;1,07806300
-2,92514276;1,07806300
-2,92503876;1,07806300
-2,92493476;1,03115800
-2,92483076;1,07806300
-2,92472676;1,07806300
-2,92462276;1,07806300
-2,92451876;1,07806300
-2,92441476;1,07806300
-2,92431076;1,07806300
-2,92420676;1,07806300
-2,92410276;1,07806300
-2,92399876;1,07806300
-2,92389476;1,07806300
-2,92379076;1,07806300
-2,92368676;1,07806300
-2,92358276;1,07806300
-2,92347876;1,07806300
-2,92337476;1,07806300
-2,92327076;1,07806300
-2,92316676;1,07806300
-2,92306276;1,07806300
-2,92295876;1,07806300
-2,92285476;1,07806300
-2,92275076;1,12496900
-2,92264676;1,07806300
-2,92254276;1,07806300
-2,92243876;1,07806300
-2,92233476;1,07806300
-2,92223076;1,07806300
-2,92212676;1,07806300
-2,92202276;1,07806300
-2,92191876;1,12496900
-2,92181476;1,07806300
-2,92171076;1,07806300
-2,92160676;1,07806300
-2,92150276;1,07806300
-2,92139876;1,07806300
-2,92129476;1,07806300
-2,92119076;1,07806300
-2,92108676;1,07806300
-2,92098276;1,07806300
-2,92087876;1,07806300
-2,92077476;1,07806300
-2,92067076;1,07806300
-2,92056676;1,07806300
-2,92046276;1,07806300
-2,92035876;1,07806300
-2,92025476;1,07806300
-2,92015076;1,07806300
-2,92004676;1,07806300
-2,91994276;1,07806300
-2,91983876;1,07806300
-2,91973476;1,07806300
-2,91963076;1,12496900
-2,91952676;1,07806300
-2,91942276;1,12496900
-2,91931876;1,07806300
-2,91921476;1,07806300
-2,91911076;1,07806300
-2,91900676;1,07806300
-2,91890276;1,07806300
-2,91879876;1,07806300
-2,91869476;1,07806300
-2,91859076;1,07806300
-2,91848676;1,07806300
-2,91838276;1,07806300
-2,91827876;1,07806300
-2,91817476;1,12496900
-2,91807076;1,07806300
-2,91796676;1,07806300
-2,91786276;1,07806300
-2,91775876;1,07806300
-2,91765476;1,07806300
-2,91755076;1,12496900
-2,91744676;1,07806300
-2,91734276;1,07806300
-2,91723876;1,07806300
-2,91713476;1,07806300
-2,91703076;1,07806300
-2,91692676;1,07806300
-2,91682276;1,07806300
-2,91671876;1,07806300
-2,91661476;1,07806300
-2,91651076;1,07806300
-2,91640676;1,07806300
-2,91630276;1,07806300
-2,91619876;1,07806300
-2,91609476;1,07806300
-2,91599076;1,07806300
-2,91588676;1,07806300
-2,91578276;1,07806300
-2,91567876;1,07806300
-2,91557476;1,07806300
-2,91547076;1,07806300
-2,91536676;1,07806300
-2,91526276;1,12496900
-2,91515876;1,07806300
-2,91505476;1,07806300
-2,91495076;1,07806300
-2,91484676;1,07806300
-2,91474276;1,07806300
-2,91463876;1,03115800
-2,91453476;1,07806300
-2,91443076;1,07806300
-2,91432676;1,07806300
-2,91422276;1,07806300
-2,91411876;1,07806300
-2,91401476;1,07806300
-2,91391076;1,07806300
-2,91380676;1,07806300
-2,91370276;1,07806300
-2,91359876;1,07806300
-2,91349476;1,07806300
-2,91339076;1,07806300
-2,91328676;1,07806300
-2,91318276;1,07806300
-2,91307876;1,07806300
-2,91297476;1,07806300
-2,91287076;1,07806300
-2,91276676;1,07806300
-2,91266276;1,07806300
-2,91255876;1,07806300
-2,91245476;1,07806300
-2,91235076;1,07806300
-2,91224676;1,07806300
-2,91214276;1,07806300
-2,91203876;1,07806300
-2,91193476;1,07806300
-2,91183076;1,07806300
-2,91172676;1,07806300
-2,91162276;1,07806300
-2,91151876;1,07806300
-2,91141476;1,07806300
-2,91131076;1,07806300
-2,91120676;1,07806300
-2,91110276;1,07806300
-2,91099876;1,03115800
-2,91089476;1,07806300
-2,91079076;1,07806300
-2,91068676;1,07806300
-2,91058276;1,03115800
-2,91047876;1,12496900
-2,91037476;1,03115800
-2,91027076;1,07806300
-2,91016676;1,07806300
-2,91006276;1,07806300
-2,90995876;1,07806300
-2,90985476;1,07806300
-2,90975076;1,07806300
-2,90964676;1,07806300
-2,90954276;1,07806300
-2,90943876;1,07806300
-2,90933476;1,07806300
-2,90923076;1,07806300
-2,90912676;1,07806300
-2,90902276;1,07806300
-2,90891876;1,07806300
-2,90881476;1,07806300
-2,90871076;1,07806300
-2,90860676;1,07806300
-2,90850276;1,07806300
-2,90839876;1,07806300
-2,90829476;1,07806300
-2,90819076;1,12496900
-2,90808676;1,07806300
-2,90798276;1,07806300
-2,90787876;1,07806300
-2,90777476;1,07806300
-2,90767076;1,07806300
-2,90756676;1,07806300
-2,90746276;1,07806300
-2,90735876;1,07806300
-2,90725476;1,07806300
-2,90715076;1,07806300
-2,90704676;1,07806300
-2,90694276;1,07806300
-2,90683876;1,07806300
-2,90673476;1,07806300
-2,90663076;1,07806300
-2,90652676;1,07806300
-2,90642276;1,07806300
-2,90631876;1,07806300
-2,90621476;1,07806300
-2,90611076;1,07806300
-2,90600676;1,03115800
-2,90590276;1,12496900
-2,90579876;1,03115800
-2,90569476;1,07806300
-2,90559076;1,07806300
-2,90548676;1,07806300
-2,90538276;1,07806300
-2,90527876;1,07806300
-2,90517476;1,07806300
-2,90507076;1,07806300
-2,90496676;1,07806300
-2,90486276;1,07806300
-2,90475876;1,07806300
-2,90465476;1,07806300
-2,90455076;1,07806300
-2,90444676;1,07806300
-2,90434276;1,07806300
-2,90423876;1,07806300
-2,90413476;1,03115800
-2,90403076;1,07806300
-2,90392676;1,07806300
-2,90382276;1,07806300
-2,90371876;1,07806300
-2,90361476;1,07806300
-2,90351076;1,07806300
-2,90340676;1,07806300
-2,90330276;1,07806300
-2,90319876;1,07806300
-2,90309476;1,07806300
-2,90299076;1,07806300
-2,90288676;1,07806300
-2,90278276;1,07806300
-2,90267876;1,07806300
-2,90257476;1,07806300
-2,90247076;1,07806300
-2,90236676;1,07806300
-2,90226276;1,07806300
-2,90215876;1,12496900
-2,90205476;1,07806300
-2,90195076;1,07806300
-2,90184676;1,07806300
-2,90174276;1,07806300
-2,90163876;1,07806300
-2,90153476;1,12496900
-2,90143076;1,12496900
-2,90132676;1,03115800
-2,90122276;1,07806300
-2,90111876;1,07806300
-2,90101476;1,07806300
-2,90091076;1,07806300
-2,90080676;1,07806300
-2,90070276;1,07806300
-2,90059876;1,07806300
-2,90049476;1,12496900
-2,90039076;1,03115800
-2,90028676;1,12496900
-2,90018276;1,07806300
-2,90007876;1,07806300
-2,89997476;1,07806300
-2,89987076;1,07806300
-2,89976676;1,07806300
-2,89966276;1,07806300
-2,89955876;1,07806300
-2,89945476;1,07806300
-2,89935076;1,07806300
-2,89924676;1,07806300
-2,89914276;1,07806300
-2,89903876;1,07806300
-2,89893476;1,12496900
-2,89883076;1,07806300
-2,89872676;1,07806300
-2,89862276;1,12496900
-2,89851876;1,07806300
-2,89841476;1,07806300
-2,89831076;1,07806300
-2,89820676;1,07806300
-2,89810276;1,03115800
-2,89799876;1,07806300
-2,89789476;1,07806300
-2,89779076;1,12496900
-2,89768676;1,07806300
-2,89758276;1,07806300
-2,89747876;1,12496900
-2,89737476;1,07806300
-2,89727076;1,07806300
-2,89716676;1,07806300
-2,89706276;1,07806300
-2,89695876;1,07806300
-2,89685476;1,07806300
-2,89675076;1,07806300
-2,89664676;1,07806300
-2,89654276;1,07806300
-2,89643876;1,07806300
-2,89633476;1,07806300
-2,89623076;1,07806300
-2,89612676;1,07806300
-2,89602276;1,07806300
-2,89591876;1,07806300
-2,89581476;1,07806300
-2,89571076;1,07806300
-2,89560676;1,07806300
-2,89550276;1,07806300
-2,89539876;1,07806300
-2,89529476;1,07806300
-2,89519076;1,07806300
-2,89508676;1,12496900
-2,89498276;1,07806300
-2,89487876;1,07806300
-2,89477476;1,07806300
-2,89467076;1,07806300
-2,89456676;1,07806300
-2,89446276;1,07806300
-2,89435876;1,07806300
-2,89425476;1,07806300
-2,89415076;1,07806300
-2,89404676;1,07806300
-2,89394276;1,07806300
-2,89383876;1,07806300
-2,89373476;1,07806300
-2,89363076;1,12496900
-2,89352676;1,07806300
-2,89342276;1,07806300
-2,89331876;1,07806300
-2,89321476;1,07806300
-2,89311076;1,07806300
-2,89300676;1,07806300
-2,89290276;1,07806300
-2,89279876;1,07806300
-2,89269476;1,07806300
-2,89259076;1,07806300
-2,89248676;1,07806300
-2,89238276;1,07806300
-2,89227876;1,07806300
-2,89217476;1,07806300
-2,89207076;1,07806300
-2,89196676;1,07806300
-2,89186276;1,07806300
-2,89175876;1,12496900
-2,89165476;1,07806300
-2,89155076;1,12496900
-2,89144676;1,03115800
-2,89134276;1,12496900
-2,89123876;1,07806300
-2,89113476;1,07806300
-2,89103076;1,07806300
-2,89092676;1,07806300
-2,89082276;1,07806300
-2,89071876;1,07806300
-2,89061476;1,07806300
-2,89051076;1,07806300
-2,89040676;1,07806300
-2,89030276;1,07806300
-2,89019876;1,07806300
-2,89009476;1,12496900
-2,88999076;1,07806300
-2,88988676;1,07806300
-2,88978276;1,07806300
-2,88967876;1,07806300
-2,88957476;1,07806300
-2,88947076;1,07806300
-2,88936676;1,07806300
-2,88926276;1,12496900
-2,88915876;1,07806300
-2,88905476;1,07806300
-2,88895076;1,07806300
-2,88884676;1,07806300
-2,88874276;1,07806300
-2,88863876;1,12496900
-2,88853476;1,07806300
-2,88843076;1,12496900
-2,88832676;1,07806300
-2,88822276;1,07806300
-2,88811876;1,07806300
-2,88801476;1,07806300
-2,88791076;1,07806300
-2,88780676;1,07806300
-2,88770276;1,07806300
-2,88759876;1,07806300
-2,88749476;1,07806300
-2,88739076;1,07806300
-2,88728676;1,07806300
-2,88718276;1,07806300
-2,88707876;1,07806300
-2,88697476;1,07806300
-2,88687076;1,07806300
-2,88676676;1,07806300
-2,88666276;1,07806300
-2,88655876;1,07806300
-2,88645476;1,07806300
-2,88635076;1,07806300
-2,88624676;1,07806300
-2,88614276;1,07806300
-2,88603876;1,07806300
-2,88593476;1,07806300
-2,88583076;1,07806300
-2,88572676;1,07806300
-2,88562276;1,07806300
-2,88551876;1,07806300
-2,88541476;1,07806300
-2,88531076;1,07806300
-2,88520676;1,07806300
-2,88510276;1,07806300
-2,88499876;1,07806300
-2,88489476;1,07806300
-2,88479076;1,07806300
-2,88468676;1,07806300
-2,88458276;1,07806300
-2,88447876;1,07806300
-2,88437476;1,07806300
-2,88427076;1,07806300
-2,88416676;1,07806300
-2,88406276;1,07806300
-2,88395876;1,07806300
-2,88385476;1,07806300
-2,88375076;1,07806300
-2,88364676;1,07806300
-2,88354276;1,07806300
-2,88343876;1,07806300
-2,88333476;1,07806300
-2,88323076;1,07806300
-2,88312676;1,03115800
-2,88302276;1,07806300
-2,88291876;1,07806300
-2,88281476;1,12496900
-2,88271076;1,07806300
-2,88260676;1,07806300
-2,88250276;1,07806300
-2,88239876;1,07806300
-2,88229476;1,07806300
-2,88219076;1,12496900
-2,88208676;1,07806300
-2,88198276;1,07806300
-2,88187876;1,07806300
-2,88177476;1,07806300
-2,88167076;1,07806300
-2,88156676;1,07806300
-2,88146276;1,03115800
-2,88135876;1,07806300
-2,88125476;1,07806300
-2,88115076;1,07806300
-2,88104676;1,07806300
-2,88094276;1,07806300
-2,88083876;1,07806300
-2,88073476;1,07806300
-2,88063076;1,07806300
-2,88052676;1,07806300
-2,88042276;1,07806300
-2,88031876;1,12496900
-2,88021476;1,07806300
-2,88011076;1,12496900
-2,88000676;1,07806300
-2,87990276;1,07806300
-2,87979876;1,07806300
-2,87969476;1,12496900
-2,87959076;1,07806300
-2,87948676;1,07806300
-2,87938276;1,07806300
-2,87927876;1,07806300
-2,87917476;1,07806300
-2,87907076;1,07806300
-2,87896676;1,07806300
-2,87886276;1,07806300
-2,87875876;1,07806300
-2,87865476;1,07806300
-2,87855076;1,07806300
-2,87844676;1,07806300
-2,87834276;1,07806300
-2,87823876;1,07806300
-2,87813476;1,07806300
-2,87803076;1,07806300
-2,87792676;1,07806300
-2,87782276;1,07806300
-2,87771876;1,07806300
-2,87761476;1,07806300
-2,87751076;1,07806300
-2,87740676;1,07806300
-2,87730276;1,07806300
-2,87719876;1,07806300
-2,87709476;1,07806300
-2,87699076;1,07806300
-2,87688676;1,12496900
-2,87678276;1,07806300
-2,87667876;1,07806300
-2,87657476;1,07806300
-2,87647076;1,07806300
-2,87636676;1,07806300
-2,87626276;1,07806300
-2,87615876;1,07806300
-2,87605476;1,07806300
-2,87595076;1,07806300
-2,87584676;1,07806300
-2,87574276;1,07806300
-2,87563876;1,07806300
-2,87553476;1,07806300
-2,87543076;1,07806300
-2,87532676;1,07806300
-2,87522276;1,07806300
-2,87511876;1,07806300
-2,87501476;1,07806300
-2,87491076;1,07806300
-2,87480676;1,12496900
-2,87470276;1,07806300
-2,87459876;1,07806300
-2,87449476;1,07806300
-2,87439076;1,07806300
-2,87428676;1,12496900
-2,87418276;1,07806300
-2,87407876;1,12496900
-2,87397476;1,07806300
-2,87387076;1,07806300
-2,87376676;1,07806300
-2,87366276;1,07806300
-2,87355876;1,07806300
-2,87345476;1,07806300
-2,87335076;1,07806300
-2,87324676;1,07806300
-2,87314276;1,07806300
-2,87303876;1,07806300
-2,87293476;1,07806300
-2,87283076;1,07806300
-2,87272676;1,07806300
-2,87262276;1,07806300
-2,87251876;1,07806300
-2,87241476;1,07806300
-2,87231076;1,07806300
-2,87220676;1,07806300
-2,87210276;1,07806300
-2,87199876;1,12496900
-2,87189476;1,07806300
-2,87179076;1,07806300
-2,87168676;1,07806300
-2,87158276;1,07806300
-2,87147876;1,07806300
-2,87137476;1,07806300
-2,87127076;1,07806300
-2,87116676;1,07806300
-2,87106276;1,07806300
-2,87095876;1,07806300
-2,87085476;1,07806300
-2,87075076;1,07806300
-2,87064676;1,07806300
-2,87054276;1,07806300
-2,87043876;1,07806300
-2,87033476;1,07806300
-2,87023076;1,07806300
-2,87012676;1,07806300
-2,87002276;1,07806300
-2,86991876;1,07806300
-2,86981476;1,07806300
-2,86971076;1,07806300
-2,86960676;1,07806300
-2,86950276;1,07806300
-2,86939876;1,07806300
-2,86929476;1,12496900
-2,86919076;1,07806300
-2,86908676;1,07806300
-2,86898276;1,07806300
-2,86887876;1,07806300
-2,86877476;1,07806300
-2,86867076;1,07806300
-2,86856676;1,07806300
-2,86846276;1,12496900
-2,86835876;1,07806300
-2,86825476;1,07806300
-2,86815076;1,07806300
-2,86804676;1,07806300
-2,86794276;1,07806300
-2,86783876;1,07806300
-2,86773476;1,07806300
-2,86763076;1,07806300
-2,86752676;1,07806300
-2,86742276;1,07806300
-2,86731876;1,07806300
-2,86721476;1,07806300
-2,86711076;1,07806300
-2,86700676;1,07806300
-2,86690276;1,07806300
-2,86679876;1,12496900
-2,86669476;1,07806300
-2,86659076;1,07806300
-2,86648676;1,12496900
-2,86638276;1,07806300
-2,86627876;1,07806300
-2,86617476;1,07806300
-2,86607076;1,07806300
-2,86596676;1,07806300
-2,86586276;1,07806300
-2,86575876;1,07806300
-2,86565476;1,07806300
-2,86555076;1,12496900
-2,86544676;1,03115800
-2,86534276;1,07806300
-2,86523876;1,07806300
-2,86513476;1,07806300
-2,86503076;1,03115800
-2,86492676;1,07806300
-2,86482276;1,07806300
-2,86471876;1,07806300
-2,86461476;1,07806300
-2,86451076;1,07806300
-2,86440676;1,07806300
-2,86430276;1,07806300
-2,86419876;1,12496900
-2,86409476;1,07806300
-2,86399076;1,07806300
-2,86388676;1,07806300
-2,86378276;1,07806300
-2,86367876;1,07806300
-2,86357476;1,07806300
-2,86347076;1,07806300
-2,86336676;1,07806300
-2,86326276;1,07806300
-2,86315876;1,07806300
-2,86305476;1,07806300
-2,86295076;1,07806300
-2,86284676;1,07806300
-2,86274276;1,07806300
-2,86263876;1,07806300
-2,86253476;1,07806300
-2,86243076;1,07806300
-2,86232676;1,07806300
-2,86222276;1,03115800
-2,86211876;1,07806300
-2,86201476;1,12496900
-2,86191076;1,07806300
-2,86180676;1,07806300
-2,86170276;1,07806300
-2,86159876;1,07806300
-2,86149476;1,07806300
-2,86139076;1,07806300
-2,86128676;1,07806300
-2,86118276;1,07806300
-2,86107876;1,07806300
-2,86097476;1,07806300
-2,86087076;1,07806300
-2,86076676;1,07806300
-2,86066276;1,07806300
-2,86055876;1,07806300
-2,86045476;1,07806300
-2,86035076;1,07806300
-2,86024676;1,07806300
-2,86014276;1,12496900
-2,86003876;1,07806300
-2,85993476;1,07806300
-2,85983076;1,07806300
-2,85972676;1,07806300
-2,85962276;1,07806300
-2,85951876;1,07806300
-2,85941476;1,07806300
-2,85931076;1,07806300
-2,85920676;1,07806300
-2,85910276;1,07806300
-2,85899876;1,07806300
-2,85889476;1,07806300
-2,85879076;1,07806300
-2,85868676;1,07806300
-2,85858276;1,07806300
-2,85847876;1,07806300
-2,85837476;1,07806300
-2,85827076;1,12496900
-2,85816676;1,07806300
-2,85806276;1,07806300
-2,85795876;1,07806300
-2,85785476;1,07806300
-2,85775076;1,07806300
-2,85764676;1,07806300
-2,85754276;1,07806300
-2,85743876;1,07806300
-2,85733476;1,07806300
-2,85723076;1,07806300
-2,85712676;1,07806300
-2,85702276;1,12496900
-2,85691876;1,07806300
-2,85681476;1,12496900
-2,85671076;1,07806300
-2,85660676;1,07806300
-2,85650276;1,07806300
-2,85639876;1,07806300
-2,85629476;1,07806300
-2,85619076;1,07806300
-2,85608676;1,07806300
-2,85598276;1,07806300
-2,85587876;1,07806300
-2,85577476;1,07806300
-2,85567076;1,07806300
-2,85556676;1,07806300
-2,85546276;1,07806300
-2,85535876;1,07806300
-2,85525476;1,07806300
-2,85515076;1,07806300
-2,85504676;1,07806300
-2,85494276;1,07806300
-2,85483876;1,07806300
-2,85473476;1,07806300
-2,85463076;1,07806300
-2,85452676;1,07806300
-2,85442276;1,03115800
-2,85431876;1,07806300
-2,85421476;1,07806300
-2,85411076;1,07806300
-2,85400676;1,07806300
-2,85390276;1,07806300
-2,85379876;1,07806300
-2,85369476;1,07806300
-2,85359076;1,07806300
-2,85348676;1,07806300
-2,85338276;1,12496900
-2,85327876;1,07806300
-2,85317476;1,07806300
-2,85307076;1,07806300
-2,85296676;1,12496900
-2,85286276;1,07806300
-2,85275876;1,07806300
-2,85265476;1,07806300
-2,85255076;1,07806300
-2,85244676;1,07806300
-2,85234276;1,07806300
-2,85223876;1,07806300
-2,85213476;1,07806300
-2,85203076;1,07806300
-2,85192676;1,07806300
-2,85182276;1,07806300
-2,85171876;1,07806300
-2,85161476;1,07806300
-2,85151076;1,07806300
-2,85140676;1,07806300
-2,85130276;1,07806300
-2,85119876;1,07806300
-2,85109476;1,07806300
-2,85099076;1,07806300
-2,85088676;1,12496900
-2,85078276;1,07806300
-2,85067876;1,07806300
-2,85057476;1,07806300
-2,85047076;1,12496900
-2,85036676;1,07806300
-2,85026276;1,07806300
-2,85015876;1,07806300
-2,85005476;1,07806300
-2,84995076;1,07806300
-2,84984676;1,07806300
-2,84974276;1,07806300
-2,84963876;1,07806300
-2,84953476;1,07806300
-2,84943076;1,07806300
-2,84932676;1,07806300
-2,84922276;1,07806300
-2,84911876;1,07806300
-2,84901476;1,07806300
-2,84891076;1,07806300
-2,84880676;1,07806300
-2,84870276;1,07806300
-2,84859876;1,07806300
-2,84849476;1,07806300
-2,84839076;1,07806300
-2,84828676;1,07806300
-2,84818276;1,07806300
-2,84807876;1,07806300
-2,84797476;1,07806300
-2,84787076;1,12496900
-2,84776676;1,07806300
-2,84766276;1,07806300
-2,84755876;1,07806300
-2,84745476;1,12496900
-2,84735076;1,07806300
-2,84724676;1,07806300
-2,84714276;1,07806300
-2,84703876;1,07806300
-2,84693476;1,07806300
-2,84683076;1,07806300
-2,84672676;1,07806300
-2,84662276;1,07806300
-2,84651876;1,07806300
-2,84641476;1,07806300
-2,84631076;1,07806300
-2,84620676;1,07806300
-2,84610276;1,07806300
-2,84599876;1,07806300
-2,84589476;1,03115800
-2,84579076;1,07806300
-2,84568676;1,07806300
-2,84558276;1,07806300
-2,84547876;1,07806300
-2,84537476;1,07806300
-2,84527076;1,07806300
-2,84516676;1,07806300
-2,84506276;1,07806300
-2,84495876;1,12496900
-2,84485476;1,07806300
-2,84475076;1,03115800
-2,84464676;1,07806300
-2,84454276;1,07806300
-2,84443876;1,07806300
-2,84433476;1,07806300
-2,84423076;1,03115800
-2,84412676;1,07806300
-2,84402276;1,07806300
-2,84391876;1,07806300
-2,84381476;1,07806300
-2,84371076;1,07806300
-2,84360676;1,07806300
-2,84350276;1,07806300
-2,84339876;1,07806300
-2,84329476;1,07806300
-2,84319076;1,03115800
-2,84308676;1,07806300
-2,84298276;1,07806300
-2,84287876;1,07806300
-2,84277476;1,07806300
-2,84267076;1,07806300
-2,84256676;1,03115800
-2,84246276;1,07806300
-2,84235876;1,07806300
-2,84225476;1,12496900
-2,84215076;1,07806300
-2,84204676;1,07806300
-2,84194276;1,07806300
-2,84183876;1,12496900
-2,84173476;1,07806300
-2,84163076;1,07806300
-2,84152676;1,07806300
-2,84142276;1,07806300
-2,84131876;1,07806300
-2,84121476;1,07806300
-2,84111076;1,07806300
-2,84100676;1,07806300
-2,84090276;1,07806300
-2,84079876;1,07806300
-2,84069476;1,07806300
-2,84059076;1,07806300
-2,84048676;1,07806300
-2,84038276;1,07806300
-2,84027876;1,07806300
-2,84017476;1,12496900
-2,84007076;1,07806300
-2,83996676;1,07806300
-2,83986276;1,07806300
-2,83975876;1,07806300
-2,83965476;1,07806300
-2,83955076;1,12496900
-2,83944676;1,07806300
-2,83934276;1,07806300
-2,83923876;1,07806300
-2,83913476;1,07806300
-2,83903076;1,07806300
-2,83892676;1,07806300
-2,83882276;1,07806300
-2,83871876;1,07806300
-2,83861476;1,07806300
-2,83851076;1,07806300
-2,83840676;1,07806300
-2,83830276;1,07806300
-2,83819876;1,07806300
-2,83809476;1,07806300
-2,83799076;1,07806300
-2,83788676;1,07806300
-2,83778276;1,07806300
-2,83767876;1,07806300
-2,83757476;1,07806300
-2,83747076;1,07806300
-2,83736676;1,07806300
-2,83726276;1,07806300
-2,83715876;1,07806300
-2,83705476;1,07806300
-2,83695076;1,07806300
-2,83684676;1,07806300
-2,83674276;1,07806300
-2,83663876;1,12496900
-2,83653476;1,07806300
-2,83643076;1,07806300
-2,83632676;1,07806300
-2,83622276;1,07806300
-2,83611876;1,07806300
-2,83601476;1,07806300
-2,83591076;1,07806300
-2,83580676;1,07806300
-2,83570276;1,07806300
-2,83559876;1,07806300
-2,83549476;1,12496900
-2,83539076;1,07806300
-2,83528676;1,07806300
-2,83518276;1,07806300
-2,83507876;1,07806300
-2,83497476;1,07806300
-2,83487076;1,07806300
-2,83476676;1,07806300
-2,83466276;1,07806300
-2,83455876;1,07806300
-2,83445476;1,07806300
-2,83435076;1,07806300
-2,83424676;1,07806300
-2,83414276;1,07806300
-2,83403876;1,07806300
-2,83393476;1,07806300
-2,83383076;1,07806300
-2,83372676;1,07806300
-2,83362276;1,07806300
-2,83351876;1,07806300
-2,83341476;1,07806300
-2,83331076;1,07806300
-2,83320676;1,07806300
-2,83310276;1,07806300
-2,83299876;1,07806300
-2,83289476;1,07806300
-2,83279076;1,12496900
-2,83268676;1,12496900
-2,83258276;1,07806300
-2,83247876;1,07806300
-2,83237476;1,07806300
-2,83227076;1,07806300
-2,83216676;1,07806300
-2,83206276;1,07806300
-2,83195876;1,12496900
-2,83185476;1,07806300
-2,83175076;1,07806300
-2,83164676;1,07806300
-2,83154276;1,07806300
-2,83143876;1,07806300
-2,83133476;1,07806300
-2,83123076;1,07806300
-2,83112676;1,07806300
-2,83102276;1,07806300
-2,83091876;1,07806300
-2,83081476;1,12496900
-2,83071076;1,07806300
-2,83060676;1,07806300
-2,83050276;1,07806300
-2,83039876;1,07806300
-2,83029476;1,07806300
-2,83019076;1,12496900
-2,83008676;1,07806300
-2,82998276;1,07806300
-2,82987876;1,07806300
-2,82977476;1,07806300
-2,82967076;1,07806300
-2,82956676;1,07806300
-2,82946276;1,07806300
-2,82935876;1,07806300
-2,82925476;1,07806300
-2,82915076;1,07806300
-2,82904676;1,07806300
-2,82894276;1,07806300
-2,82883876;1,07806300
-2,82873476;1,12496900
-2,82863076;1,07806300
-2,82852676;1,12496900
-2,82842276;1,07806300
-2,82831876;1,07806300
-2,82821476;1,07806300
-2,82811076;1,12496900
-2,82800676;1,07806300
-2,82790276;1,07806300
-2,82779876;1,07806300
-2,82769476;1,07806300
-2,82759076;1,07806300
-2,82748676;1,07806300
-2,82738276;1,07806300
-2,82727876;1,07806300
-2,82717476;1,07806300
-2,82707076;1,07806300
-2,82696676;1,07806300
-2,82686276;1,07806300
-2,82675876;1,07806300
-2,82665476;1,07806300
-2,82655076;1,07806300
-2,82644676;1,07806300
-2,82634276;1,07806300
-2,82623876;1,07806300
-2,82613476;1,07806300
-2,82603076;1,07806300
-2,82592676;1,07806300
-2,82582276;1,12496900
-2,82571876;1,07806300
-2,82561476;1,07806300
-2,82551076;1,07806300
-2,82540676;1,07806300
-2,82530276;1,07806300
-2,82519876;1,12496900
-2,82509476;1,03115800
-2,82499076;1,12496900
